0,0004800808
0,0009679948
0,001463742
0,001967323
0,002478737
0,002997985
0,003525065
0,00405998
0,004602727
0,005153308
0,005711723
0,00627797
0,006852051
0,007433965
0,008023713
0,008621294
0,009226708
0,009839955
0,01046104
0,01108995
0,0117267
0,01237128
0,01302369
0,01368394
0,01435202
0,01502793
0,01571168
0,01640326
0,01709655
0,01779101
0,01848664
0,01918343
0,01988139
0,02058051
0,0212808
0,02198226
0,02268488
0,02338867
0,02409363
0,02479976
0,02550705
0,0262155
0,02692513
0,02763592
0,02834788
0,029061
0,02977529
0,03049075
0,03120738
0,03192517
0,03264413
0,03336425
0,03408555
0,03480801
0,03553163
0,03625643
0,03698238
0,03770951
0,0384378
0,03916726
0,03989789
0,04062968
0,04136264
0,04209677
0,04283206
0,04356852
0,04430615
0,04504494
0,0457849
0,04652603
0,04726832
0,04801178
0,04875641
0,0495022
0,05024916
0,05099729
0,05174658
0,05249704
0,05324866
0,05400146
0,05475542
0,05551054
0,05626684
0,0570243
0,05778292
0,05854271
0,05930367
0,0600658
0,06082909
0,06159355
0,06235918
0,06312597
0,06389393
0,06466306
0,06543335
0,06620482
0,06697745
0,06775124
0,06852619
0,06930232
0,07007961
0,07085807
0,0716377
0,07241849
0,07320045
0,07398358
0,07476787
0,07555333
0,07633995
0,07712775
0,0779167
0,07870683
0,07949813
0,08029059
0,08108421
0,081879
0,08267497
0,08347209
0,08427038
0,08506984
0,08587047
0,08667226
0,08747523
0,08827935
0,08908465
0,08989111
0,09069873
0,09150752
0,09231748
0,09312861
0,0939409
0,09475436
0,09556899
0,09638479
0,09720174
0,09801987
0,09883916
0,09965961
0,1004812
0,101304
0,102128
0,1029531
0,1037794
0,1046069
0,1054355
0,1062653
0,1070963
0,1079284
0,1087617
0,1095961
0,1104318
0,1112686
0,1121065
0,1129456
0,1137859
0,1146274
0,11547
0,1163138
0,1171588
0,1180049
0,1188522
0,1197006
0,1205503
0,1214011
0,122253
0,1231062
0,1239604
0,1248159
0,1256725
0,1265303
0,1273893
0,1282494
0,1291107
0,1299731
0,1308367
0,1317015
0,1325675
0,1334346
0,1343029
0,1351723
0,1360429
0,1369147
0,1377877
0,1386618
0,1395371
0,1404135
0,1412912
0,1421699
0,1430499
0,143931
0,1448133
0,1456968
0,1465814
0,1474672
0,1483541
0,1492422
0,1501315
0,151022
0,1519136
0,1528064
0,1537003
0,1545954
0,1554917
0,1563892
0,1572872
0,1581847
0,1590817
0,1599781
0,1608741
0,1617696
0,1626646
0,1635591
0,1644531
0,1653466
0,1662395
0,167132
0,168024
0,1689155
0,1698065
0,170697
0,171587
0,1724765
0,1733654
0,1742539
0,1751419
0,1760294
0,1769164
0,1778029
0,1786889
0,1795744
0,1804593
0,1813438
0,1822278
0,1831113
0,1839943
0,1848768
0,1857588
0,1866402
0,1875212
0,1884017
0,1892817
0,1901612
0,1910402
0,1919187
0,1927966
0,1936741
0,1945511
0,1954276
0,1963036
0,1971791
0,1980541
0,1989286
0,1998025
0,200676
0,201549
0,2024215
0,2032935
0,204165
0,205036
0,2059065
0,2067765
0,2076459
0,2085149
0,2093834
0,2102514
0,2111189
0,2119859
0,2128524
0,2137184
0,2145838
0,2154488
0,2163133
0,2171773
0,2180408
0,2189038
0,2197663
0,2206283
0,2214897
0,2223507
0,2232112
0,2240712
0,2249307
0,2257897
0,2266482
0,2275062
0,2283636
0,2292206
0,2300771
0,2309331
0,2317886
0,2326436
0,2334981
0,2343521
0,2352055
0,2360585
0,236911
0,237763
0,2386145
0,2394655
0,240316
0,241166
0,2420154
0,2428644
0,2437129
0,2445609
0,2454084
0,2462554
0,2471019
0,2479478
0,2487933
0,2496383
0,2504828
0,2513268
0,2521703
0,2530133
0,2538558
0,2546977
0,2555392
0,2563802
0,2572207
0,2580607
0,2589002
0,2597392
0,2605777
0,2614157
0,2622531
0,2630901
0,2639266
0,2647626
0,2655981
0,2664331
0,2672676
0,2681016
0,2689351
0,269768
0,2706005
0,2714325
0,272264
0,273095
0,2739255
0,2747555
0,275585
0,2764139
0,2772424
0,2780704
0,2788979
0,2797249
0,2805514
0,2813774
0,2822029
0,2830279
0,2838523
0,2846763
0,2854998
0,2863228
0,2871453
0,2879673
0,2887888
0,2896098
0,2904302
0,2912502
0,2920697
0,2928887
0,2937072
0,2945252
0,2953427
0,2961597
0,2969761
0,2977921
0,2986076
0,2994226
0,3002371
0,3010511
0,3018646
0,3026775
0,30349
0,304302
0,3051135
0,3059245
0,306735
0,307545
0,3083545
0,3091635
0,3099719
0,3107799
0,3115874
0,3123944
0,3132009
0,3140069
0,3148124
0,3156174
0,3164218
0,3172258
0,3180293
0,3188323
0,3196348
0,3204368
0,3212382
0,3220392
0,3228397
0,3236397
0,3244392
0,3252382
0,3260367
0,3268347
0,3276322
0,3284291
0,3292256
0,3300216
0,3308171
0,3316121
0,3324066
0,3332006
0,3339941
0,334787
0,3355795
0,3363715
0,337163
0,337954
0,3387445
0,3395345
0,340324
0,3411129
0,3419014
0,3426894
0,3434769
0,3442639
0,3450504
0,3458363
0,3466218
0,3474068
0,3481913
0,3489753
0,3497588
0,3505418
0,3513243
0,3521062
0,3528877
0,3536687
0,3544492
0,3552292
0,3560087
0,3567877
0,3575661
0,3583441
0,3591216
0,3598986
0,3606751
0,3614511
0,3622266
0,3630016
0,363776
0,36455
0,3653235
0,3660965
0,366869
0,367641
0,3684125
0,3691835
0,3699539
0,3707239
0,3714934
0,3722624
0,3730309
0,3737988
0,3745663
0,3753333
0,3760998
0,3768658
0,3776313
0,3783963
0,3791608
0,3799247
0,3806882
0,3814512
0,3822137
0,3829757
0,3837372
0,3844981
0,3852586
0,3860186
0,3867781
0,3875371
0,3882956
0,3890536
0,3898111
0,390568
0,3913245
0,3920805
0,392836
0,393591
0,3943455
0,3950995
0,395853
0,3966059
0,3973584
0,3981104
0,3988619
0,3996129
0,4003634
0,4011134
0,4018629
0,4026119
0,4033603
0,4041083
0,4048558
0,4056028
0,4063493
0,4070953
0,4078408
0,4085858
0,4093302
0,4100742
0,4108177
0,4115607
0,4123032
0,4130452
0,4137867
0,4145277
0,4152682
0,4160081
0,4167476
0,4174866
0,4182251
0,4189631
0,4197006
0,4204376
0,421174
0,42191
0,4226455
0,4233805
0,424115
0,424849
0,4255825
0,4263155
0,427048
0,4277799
0,4285114
0,4292424
0,4299729
0,4307029
0,4314324
0,4321614
0,4328899
0,4336179
0,4343453
0,4350723
0,4357988
0,4365248
0,4372503
0,4379753
0,4386998
0,4394238
0,4401473
0,4408702
0,4415927
0,4423147
0,4430362
0,4437572
0,4444777
0,4451977
0,4459172
0,4466361
0,4473546
0,4480726
0,4487901
0,4495071
0,4502236
0,4509396
0,4516551
0,45237
0,4530845
0,4537985
0,454512
0,455225
0,4559375
0,4566495
0,457361
0,4580719
0,4587824
0,4594924
0,4602019
0,4609109
0,4616194
0,4623274
0,4630348
0,4637418
0,4644483
0,4651543
0,4658598
0,4665648
0,4672693
0,4679733
0,4686767
0,4693797
0,4700822
0,4707842
0,4714857
0,4721867
0,4728872
0,4735872
0,4742866
0,4749856
0,4756841
0,4763821
0,4770796
0,4777766
0,4784731
0,479169
0,4798645
0,4805595
0,481254
0,481948
0,4826415
0,4833345
0,484027
0,4847189
0,4854104
0,4861014
0,4867919
0,4874819
0,4881714
0,4888604
0,4895489
0,4902368
0,4909243
0,4916113
0,4922978
0,4929838
0,4936693
0,4943542
0,4950387
0,4957227
0,4964062
0,4970892
0,4977717
0,4984537
0,4991352
0,4998162
0,5004967
0,5011768
0,5018563
0,5025354
0,5032139
0,503892
0,5045695
0,5052466
0,5059232
0,5065992
0,5072747
0,5079498
0,5086243
0,5092984
0,5099719
0,510645
0,5113175
0,5119895
0,5126611
0,5133321
0,5140027
0,5146728
0,5153423
0,5160114
0,5166799
0,5173479
0,5180155
0,5186825
0,5193491
0,5200151
0,5206807
0,5213457
0,5220103
0,5226743
0,5233378
0,5240009
0,5246634
0,5253255
0,525987
0,5266481
0,5273086
0,5279687
0,5286282
0,5292873
0,5299459
0,5306039
0,5312614
0,5319185
0,532575
0,5332311
0,5338866
0,5345417
0,5351962
0,5358502
0,5365038
0,5371568
0,5378094
0,5384614
0,539113
0,539764
0,5404146
0,5410646
0,5417142
0,5423632
0,5430118
0,5436598
0,5443074
0,5449544
0,545601
0,546247
0,5468925
0,5475376
0,5481821
0,5488262
0,5494697
0,5501128
0,5507553
0,5513974
0,5520389
0,55268
0,5533205
0,5539606
0,5546001
0,5552391
0,5558777
0,5565158
0,5571533
0,5577903
0,5584269
0,5590629
0,5596985
0,5603335
0,560968
0,5616021
0,5622357
0,5628687
0,5635012
0,5641333
0,5647649
0,5653959
0,5660264
0,5666565
0,567286
0,5679151
0,5685436
0,5691717
0,5697992
0,5704262
0,5710528
0,5716788
0,5723044
0,5729294
0,573554
0,574178
0,5748016
0,5754246
0,5760472
0,5766692
0,5772908
0,5779118
0,5785323
0,5791524
0,5797719
0,580391
0,5810095
0,5816275
0,5822451
0,5828621
0,5834787
0,5840948
0,5847103
0,5853254
0,5859399
0,5865539
0,5871675
0,5877805
0,5883931
0,5890051
0,5896167
0,5902277
0,5908383
0,5914483
0,5920578
0,5926669
0,5932754
0,5938835
0,594491
0,5950981
0,5957046
0,5963107
0,5969162
0,5975212
0,5981258
0,5987298
0,5993334
0,5999364
0,600539
0,601141
0,6017426
0,6023436
0,6029442
0,6035442
0,6041438
0,6047428
0,6053414
0,6059394
0,606537
0,607134
0,6077306
0,6083266
0,6089222
0,6095172
0,6101118
0,6107058
0,6112993
0,6118924
0,6124849
0,613077
0,6136686
0,6142596
0,6148502
0,6154402
0,6160297
0,6166188
0,6172073
0,6177954
0,6183829
0,61897
0,6195565
0,6201426
0,6207281
0,6213132
0,6218977
0,6224818
0,6230653
0,6236483
0,6242309
0,624813
0,6253945
0,6259755
0,6265561
0,6271362
0,6277157
0,6282948
0,6288733
0,6294513
0,6300289
0,6306059
0,6311825
0,6317585
0,6323341
0,6329091
0,6334836
0,6340577
0,6346313
0,6352043
0,6357769
0,6363489
0,6369205
0,6374915
0,6380621
0,6386321
0,6392016
0,6397707
0,6403393
0,6409073
0,6414748
0,6420419
0,6426084
0,6431745
0,64374
0,6443051
0,6448696
0,6454337
0,6459972
0,6465603
0,6471228
0,6476849
0,6482464
0,6488075
0,649368
0,649928
0,6504876
0,6510466
0,6516052
0,6521632
0,6527207
0,6532778
0,6538343
0,6543904
0,654946
0,655501
0,6560556
0,6566096
0,6571631
0,6577162
0,6582687
0,6588208
0,6593723
0,6599234
0,6604739
0,661024
0,6615735
0,6621225
0,6626711
0,6632192
0,6637667
0,6643137
0,6648603
0,6654063
0,6659519
0,6664969
0,6670415
0,6675856
0,6681291
0,6686721
0,6692147
0,6697567
0,6702983
0,6708393
0,6713799
0,6719199
0,6724594
0,6729985
0,673537
0,6740751
0,6746126
0,6751497
0,6756862
0,6762223
0,6767578
0,6772929
0,6778274
0,6783615
0,678895
0,679428
0,6799606
0,6804926
0,6810242
0,6815552
0,6820858
0,6826158
0,6831453
0,6836744
0,684203
0,684731
0,6852586
0,6857856
0,6863121
0,6868382
0,6873637
0,6878888
0,6884133
0,6889374
0,6894609
0,689984
0,6905065
0,6910285
0,6915501
0,6920711
0,6925917
0,6931117
0,6936313
0,6941503
0,6946689
0,6951869
0,6957045
0,6962215
0,6967381
0,6972541
0,6977696
0,6982847
0,6987993
0,6993133
0,6998268
0,7003399
0,7008524
0,7013645
0,701876
0,702387
0,7028976
0,7034076
0,7039172
0,7044262
0,7049348
0,7054428
0,7059504
0,7064574
0,706964
0,70747
0,7079756
0,7084806
0,7089851
0,7094892
0,7099928
0,7104958
0,7109984
0,7115004
0,712002
0,712503
0,7130036
0,7135036
0,7140031
0,7145022
0,7150007
0,7154988
0,7159963
0,7164934
0,7169899
0,717486
0,7179815
0,7184766
0,7189711
0,7194652
0,7199587
0,7204518
0,7209443
0,7214364
0,7219279
0,722419
0,7229095
0,7233996
0,7238891
0,7243782
0,7248667
0,7253547
0,7258423
0,7263293
0,7268159
0,727302
0,7277875
0,7282726
0,7287571
0,7292411
0,7297247
0,7302077
0,7306903
0,7311723
0,7316539
0,7321349
0,7326155
0,7330955
0,733575
0,7340541
0,7345327
0,7350107
0,7354882
0,7359653
0,7364419
0,7369179
0,7373934
0,7378685
0,7383431
0,7388171
0,7392907
0,7397637
0,7402362
0,7407083
0,7411798
0,7416509
0,7421214
0,7425914
0,743061
0,74353
0,7439986
0,7444667
0,7449342
0,7454013
0,7458678
0,7463338
0,7467994
0,7472644
0,747729
0,748193
0,7486566
0,7491196
0,7495822
0,7500442
0,7505057
0,7509668
0,7514274
0,7518874
0,7523469
0,752806
0,7532645
0,7537226
0,7541801
0,7546372
0,7550938
0,7555498
0,7560053
0,7564604
0,7569149
0,757369
0,7578225
0,7582756
0,7587281
0,7591801
0,7596317
0,7600827
0,7605333
0,7609833
0,7614329
0,7618819
0,7623305
0,7627785
0,7632261
0,7636731
0,7641197
0,7645657
0,7650113
0,7654563
0,7659009
0,7663449
0,7667884
0,7672315
0,767674
0,7681161
0,7685576
0,7689987
0,7694392
0,7698793
0,7703188
0,7707579
0,7711964
0,7716345
0,772072
0,772509
0,7729456
0,7733817
0,7738172
0,7742522
0,7746868
0,7751208
0,7755544
0,7759874
0,7764199
0,776852
0,7772835
0,7777146
0,7781451
0,7785752
0,7790048
0,7794338
0,7798623
0,7802904
0,7807179
0,781145
0,7815715
0,7819976
0,7824231
0,7828481
0,7832727
0,7836967
0,7841203
0,7845433
0,7849659
0,7853879
0,7858095
0,7862305
0,7866511
0,7870711
0,7874907
0,7879097
0,7883282
0,7887463
0,7891638
0,7895809
0,7899974
0,7904134
0,790829
0,791244
0,7916586
0,7920727
0,7924862
0,7928993
0,7933118
0,7937238
0,7941354
0,7945464
0,794957
0,795367
0,7957765
0,7961856
0,7965941
0,7970022
0,7974098
0,7978168
0,7982234
0,7986294
0,799035
0,79944
0,7998446
0,8002486
0,8006521
0,8010552
0,8014578
0,8018598
0,8022614
0,8026624
0,8030629
0,803463
0,8038625
0,8042616
0,8046601
0,8050582
0,8054557
0,8058528
0,8062493
0,8066454
0,8070409
0,807436
0,8078305
0,8082246
0,8086181
0,8090112
0,8094037
0,8097957
0,8101873
0,8105783
0,8109689
0,8113589
0,8117485
0,8121375
0,8125261
0,8129141
0,8133017
0,8136888
0,8140753
0,8144614
0,8148469
0,8152319
0,8156165
0,8160005
0,8163841
0,8167671
0,8171496
0,8175317
0,8179132
0,8182943
0,8186749
0,8190549
0,8194345
0,8198135
0,820192
0,8205701
0,8209476
0,8213247
0,8217012
0,8220773
0,8224528
0,8228279
0,8232024
0,8235765
0,82395
0,8243231
0,8246956
0,8250676
0,8254392
0,8258103
0,8261808
0,8265508
0,8269204
0,8272895
0,827658
0,8280261
0,8283936
0,8287606
0,8291272
0,8294932
0,8298588
0,8302238
0,8305883
0,8309524
0,8313159
0,831679
0,8320416
0,8324036
0,8327652
0,8331262
0,8334867
0,8338468
0,8342063
0,8345654
0,8349239
0,835282
0,8356395
0,8359966
0,8363531
0,8367091
0,8370647
0,8374197
0,8377743
0,8381283
0,8384819
0,8388349
0,8391875
0,8395395
0,8398911
0,8402421
0,8405927
0,8409427
0,8412923
0,8416413
0,8419899
0,8423379
0,8426855
0,8430325
0,843379
0,8437251
0,8440706
0,8444157
0,8447602
0,8451043
0,8454478
0,8457909
0,8461334
0,8464755
0,846817
0,8471581
0,8474986
0,8478386
0,8481782
0,8485172
0,8488558
0,8491938
0,8495314
0,8498684
0,8502049
0,850541
0,8508766
0,8512116
0,8515462
0,8518802
0,8522137
0,8525468
0,8528793
0,8532114
0,8535429
0,853874
0,8542045
0,8545346
0,8548641
0,8551931
0,8555217
0,8558497
0,8561773
0,8565043
0,8568309
0,8571569
0,8574825
0,8578075
0,8581321
0,8584561
0,8587797
0,8591027
0,8594252
0,8597473
0,8600689
0,8603899
0,8607104
0,8610305
0,86135
0,8616691
0,8619876
0,8623056
0,8626232
0,8629403
0,8632568
0,8635728
0,8638884
0,8642035
0,864518
0,864832
0,8651456
0,8654586
0,8657712
0,8660832
0,8663948
0,8667058
0,8670163
0,8673264
0,8676359
0,867945
0,8682535
0,8685616
0,8688691
0,8691761
0,8694827
0,8697888
0,8700943
0,8703994
0,8707039
0,8710079
0,8713115
0,8716145
0,8719171
0,8722191
0,8725207
0,8728217
0,8731223
0,8734223
0,8737219
0,8740209
0,8743195
0,8746175
0,8749151
0,8752121
0,8755087
0,8758047
0,8761002
0,8763953
0,8766899
0,8769839
0,8772774
0,8775705
0,877863
0,8781551
0,8784466
0,8787377
0,8790283
0,8793183
0,8796079
0,8798969
0,8801854
0,8804735
0,880761
0,8810481
0,8813346
0,8816206
0,8819062
0,8821912
0,8824758
0,8827599
0,8830434
0,8833265
0,883609
0,883891
0,8841726
0,8844537
0,8847342
0,8850142
0,8852938
0,8855729
0,8858514
0,8861294
0,886407
0,886684
0,8869606
0,8872366
0,8875121
0,8877872
0,8880618
0,8883358
0,8886093
0,8888824
0,889155
0,889427
0,8896986
0,8899696
0,8902401
0,8905102
0,8907797
0,8910488
0,8913173
0,8915854
0,8918529
0,8921199
0,8923865
0,8926526
0,8929181
0,8931832
0,8934477
0,8937117
0,8939753
0,8942384
0,8945009
0,8947629
0,8950245
0,8952855
0,8955461
0,8958061
0,8960657
0,8963247
0,8965833
0,8968413
0,8970988
0,8973559
0,8976125
0,8978685
0,898124
0,8983791
0,8986337
0,8988877
0,8991413
0,8993943
0,8996468
0,8998989
0,9001504
0,9004015
0,900652
0,900902
0,9011516
0,9014006
0,9016492
0,9018973
0,9021448
0,9023919
0,9026384
0,9028844
0,90313
0,903375
0,9036196
0,9038636
0,9041072
0,9043502
0,9045928
0,9048348
0,9050763
0,9053174
0,9055579
0,905798
0,9060375
0,9062766
0,9065151
0,9067532
0,9069907
0,9072278
0,9074643
0,9077004
0,9079359
